"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.n_step_return","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.target_update_interval","algo.target_update_tau","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","grad_scale_factor","grayscale","hard_neg_factor","imagesize","init","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model_nce_weight","model_rl_weight","momentum_encoder","n_gpu","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","runner.log_interval_steps","runner.n_steps","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","cum_steps","gradNorm","loss","modelGradNorm","modelRLLoss","tdAbsErr"
"valiant-hill-404","2kj2wf62","valiant-hill-404","finished","-","ankeshanand","","2020-06-24T07:49:02.000Z","9207","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","up_n_down","1","84","420","0","5000","0","false","up_n_down","1","27000","84","420","0","84","0","0","0","1","0","up_n_down","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","4.857423362579848","4.857423362579848","6.181047831935177","4.600937385905175","2.7781909119465857","0.6216028166377479","3562.7070707070707","3562.7070707070707","3562.7070707070707","1.2923664977419242","1.2923664977419242","8470","2800","1550","0.382362743380591","0.382362743380591","0.271448150567848","0.271448150567848","1332.912791652937","1008.9656565656566","1008.9656565656566","2982","893","519","287.44281966698054","0","0","0","53.882828282828285","53.882828282828285","183","48","20","20.461997495253627","53.882828282828285","53.882828282828285","183","48","20","20.461997495253627","0","100000","0.28107708922848107","0.8432123111903668","0","0","0.12267546355724336"
"glamorous-wave-403","1g2uhli7","glamorous-wave-403","finished","-","ankeshanand","","2020-06-24T07:45:51.000Z","8169","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","kung_fu_master","1","84","123","0","5000","0","false","kung_fu_master","1","27000","84","123","0","84","0","0","0","1","0","kung_fu_master","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.122466640007066","1.122466640007066","1.437210991938778","1.1332274413479737","0","0.1975674669763219","8555","8555","8555","0.5889221726908771","0.5889221726908771","17100","6700","0","0.36053712274297633","0.36053712274297633","0.3690975095427488","0.3690975095427488","3008.3554099752364","2264.6318181818183","2264.6318181818183","3803","1976","758","532.5741569246173","0","0","0","85.51818181818182","85.51818181818182","171","67","0","30.068779283557653","85.51818181818182","85.51818181818182","171","67","0","30.068779283557653","0","100000","0.19525376329869032","0.7979453944444657","0","0","0.1676497608423233"
"clear-planet-402","11uj1u19","clear-planet-402","finished","-","ankeshanand","","2020-06-24T07:42:33.000Z","8950","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","pong","1","84","123","0","5000","0","false","pong","1","27000","84","123","0","84","0","0","0","1","0","pong","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0.08280524366325875","0.08280524366325875","0.8126058244279342","0.4101273873280928","-0.5724644289992815","0.5710572799030779","12.304635761589404","12.304635761589404","12.304635761589404","23.574739829706743","23.574739829706743","21","19","-11","0.8334503980199346","0.8334503980199346","0.934975517325479","0.934975517325479","10.693188633213015","3292.3311258278145","3292.3311258278145","5416","3110","1970","1297.0644886460657","0","0","0","27.47019867549669","27.47019867549669","40","23","21","7.391428673898082","12.304635761589404","12.304635761589404","21","19","-11","10.693188633213015","0","100000","0.2560663771715015","0.5434112230479717","0","0","0.11844420433044434"
"ancient-tree-401","383rh7hs","ancient-tree-401","finished","-","ankeshanand","","2020-06-24T07:29:22.000Z","11603","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","private_eye","1","84","123","0","5000","0","false","private_eye","1","27000","84","123","0","84","0","0","0","1","0","private_eye","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","123","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0","0","0","0","0","0","0","0","30.054054054054053","-0.3415637860082304","0.07070032995958922","0","0","0","-0.014122851795133572","0.002923290825281637","-0.00035803434829121273","0.00007410957366670387","0","2693.6054054054052","2693.6054054054052","2697","2694","2690","2.2853169330084406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","0.02030509253390337","0.0029192929738936072","0","0","0.011500930413603784"
"colorful-fire-400","dri6fybq","colorful-fire-400","finished","-","ankeshanand","","2020-06-24T07:18:06.000Z","6732","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","ms_pacman","1","84","420","0","5000","0","false","ms_pacman","1","27000","84","420","0","84","0","0","0","1","0","ms_pacman","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","11.84496448916781","11.84496448916781","13.285030170734125","11.74042809704693","5.7425907570865355","0.7832150521632915","867.7481481481482","867.7481481481482","867.7481481481482","0.6249421812535105","0.6249421812535105","2810","720","480","0.2797066168329332","0.2797066168329332","0.08435021720093136","0.08435021720093136","196.49211532644136","739.6696296296296","739.6696296296296","1207","684","420","135.46695826416237","0","0","0","73.5362962962963","73.5362962962963","103","71","47","5.849705372858153","73.5362962962963","73.5362962962963","103","71","47","5.849705372858153","0","100000","0.3753195990186184","0.568733767311275","0","0","0.3959320485591888"
"different-dream-399","3bvua182","different-dream-399","finished","-","ankeshanand","","2020-06-24T07:17:37.000Z","8654","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","road_runner","1","84","101","0","5000","0","false","road_runner","1","27000","84","101","0","84","0","0","0","1","0","road_runner","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","4.313106030804551","4.313106030804551","6.1585901195087995","4.376890733794341","2.1434141145375807","1.0162952590857746","13592.668024439918","13592.668024439918","13592.668024439918","1.4164017337894266","1.4164017337894266","19100","13600","5700","0.744357130494638","0.744357130494638","1.7337292429233315","1.7337292429233315","2352.557911478363","1016.6395112016294","1016.6395112016294","27001","895","421","1346.8503555447894","0","0","0","56.69653767820774","56.69653767820774","78","56","25","9.905642831559266","56.69653767820774","56.69653767820774","78","56","25","9.905642831559266","0","100000","0.3152955749467015","0.9019972886651756","0","0","0.17839722335338593"
"generous-dragon-398","3w574pkl","generous-dragon-398","finished","-","ankeshanand","","2020-06-24T07:14:46.000Z","7268","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","up_n_down","1","84","444","0","5000","0","false","up_n_down","1","27000","84","444","0","84","0","0","0","1","0","up_n_down","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","444","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","6.223155552182618","6.223155552182618","7.0376940697765304","6.373470407514166","4.002205396277164","0.45230799493755663","4233.854875283447","4233.854875283447","4233.854875283447","1.578692352936624","1.578692352936624","9280","3910","1360","0.46707581794908826","0.46707581794908826","0.3315879205078448","0.3315879205078448","1194.347844051142","1132.9002267573696","1132.9002267573696","1849","1099","622","168.57228685534344","0","0","0","63.81859410430839","63.81859410430839","117","66","26","12.389693574378452","63.81859410430839","63.81859410430839","117","66","26","12.389693574378452","0","100000","0.3046432926021516","0.8658957625567913","0","0","0.13400837779045105"
"dandy-planet-397","2554ykv5","dandy-planet-397","finished","-","ankeshanand","","2020-06-24T07:14:27.000Z","6594","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","breakout","1","84","444","0","5000","0","false","breakout","1","27000","84","444","0","84","0","0","0","1","0","breakout","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","444","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","2.012984370367851","2.012984370367851","2.234934860586129","2.1782825044545824","0.732313628493667","0.25540618161740436","8.626582278481013","8.626582278481013","8.626582278481013","34.63291139240507","34.63291139240507","17","8","2","0.017338128356648344","0.017338128356648344","0.24050632911392408","0.24050632911392408","1.6380915772270332","1578.9050632911392","1578.9050632911392","27001","443","242","3472.136531338139","0","0","0","7.2974683544303796","7.2974683544303796","11","8","2","1.509503622290261","7.2974683544303796","7.2974683544303796","11","8","2","1.509503622290261","0","100000","0.15656813251301646","0.4990968580201268","0","0","0.09319500625133514"
"easy-bird-396","14kqubqy","easy-bird-396","finished","-","ankeshanand","","2020-06-24T07:13:21.000Z","10004","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","pong","1","84","101","0","5000","0","false","pong","1","27000","84","101","0","84","0","0","0","1","0","pong","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-0.4460130102205806","-0.4460130102205806","0.47473702374753207","-0.5590727439495857","-0.884599640744648","0.4072377411093481","-12.789473684210526","-12.789473684210526","-12.789473684210526","5.65037593984963","5.65037593984963","12","-13.5","-20","0.19976076555023925","0.19976076555023925","0.22409422990905023","0.22409422990905023","5.530574799939743","6431.605263157895","6431.605263157895","27001","5215.5","3264","4947.527952845019","0","0","0","27.907894736842103","27.907894736842103","34","27.5","21","2.534901802203471","-13.486842105263158","-13.486842105263158","0","-14","-20","3.3185817399218807","0","100000","0.23481411989852785","0.5436063735231758","0","0","0.1310378462076187"
"elated-totem-395","1t0l0di4","elated-totem-395","finished","-","ankeshanand","","2020-06-24T07:13:16.000Z","9614","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","assault","1","84","101","0","5000","0","false","assault","1","27000","84","101","0","84","0","0","0","1","0","assault","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","4.097431711060017","4.097431711060017","6.36108997447332","4.096851040090418","1.437821794525976","0.7860802264523705","387.781935483871","387.781935483871","387.781935483871","0.792059077987888","0.792059077987888","651","399","126","0.05272649859206497","0.05272649859206497","0.3182870197918995","0.3182870197918995","101.4999516738914","644.8503225806452","644.8503225806452","995","651","260","133.99085494754246","0","0","0","18.465806451612902","18.465806451612902","31","19","6","4.833331032090067","18.465806451612902","18.465806451612902","31","19","6","4.833331032090067","0","100000","0.3697735422298312","0.7700360321581363","0","0","0.0947856828570366"
"glowing-dew-394","2a1m2ctb","glowing-dew-394","finished","-","ankeshanand","","2020-06-24T07:12:15.000Z","8122","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","road_runner","1","84","420","0","5000","0","false","road_runner","1","27000","84","420","0","84","0","0","0","1","0","road_runner","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","4.9550120746060795","4.9550120746060795","6.602972685522087","5.150234595880785","1.82899117852218","0.8745915297206288","11223.427672955975","11223.427672955975","11223.427672955975","1.1693098683794103","1.1693098683794103","19700","11600","1300","0.6145037227237388","0.6145037227237388","1.4312794629419767","1.4312794629419767","3992.512829197882","785.5974842767296","785.5974842767296","5729","859","302","301.50283684005683","0","0","0","48.08962264150944","48.08962264150944","83","49","10","16.003139015460892","48.08962264150944","48.08962264150944","83","49","10","16.003139015460892","0","100000","0.36027153921350835","0.920015949638188","0","0","0.17804279923439026"
"giddy-bird-393","2v8fqkw3","giddy-bird-393","finished","-","ankeshanand","","2020-06-24T07:12:04.000Z","9526","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","demon_attack","1","84","420","0","5000","0","false","demon_attack","1","27000","84","420","0","84","0","0","0","1","0","demon_attack","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","2.156910161150934","2.156910161150934","3.7112554678043246","2.135942256035711","0.6662530737304017","0.5721769909064921","213.25227963525836","213.25227963525836","213.25227963525836","0.17182433165287544","0.17182433165287544","2140","150","50","0.0063974180748055075","0.0063974180748055075","0.03362047371227575","0.03362047371227575","260.004062750525","759.1033434650456","759.1033434650456","4575","710","250","409.5961406540219","0","0","0","16.89969604863222","16.89969604863222","74","15","5","10.599749089420817","16.89969604863222","16.89969604863222","74","15","5","10.599749089420817","0","100000","0.35171076641082766","0.7292825515836477","0","0","0.08984267711639404"
"snowy-wind-392","1gw40pyq","snowy-wind-392","finished","-","ankeshanand","","2020-06-24T06:58:56.000Z","9665","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","breakout","1","84","88","0","5000","0","false","breakout","1","27000","84","88","0","84","0","0","0","1","0","breakout","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","88","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.3731376738499532","1.3731376738499532","2.075365436435949","1.4423998962871811","0.7323033696543974","0.5641598964825315","7.583333333333333","7.583333333333333","7.583333333333333","29.41666666666667","29.41666666666667","14","8","3","0.014726741760534","0.014726741760534","0.20428240740740736","0.20428240740740736","4.686120167283616","4162.991666666667","4162.991666666667","27001","512.5","348","6530.679805727008","0","0","0","6.108333333333333","6.108333333333333","11","7","3","3.3060445483319727","6.108333333333333","6.108333333333333","11","7","3","3.3060445483319727","0","100000","0.1884592981480062","0.4605407551586628","0","0","0.09771480411291122"
"restful-sponge-391","c56661oa","restful-sponge-391","finished","-","ankeshanand","","2020-06-24T06:57:06.000Z","6336","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","kangaroo","1","84","101","0","5000","0","false","kangaroo","1","27000","84","101","0","84","0","0","0","1","0","kangaroo","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0.2400563308966105","0.2400563308966105","0.2731453838347833","0.25742943908005594","0.17078466756785635","0.0371525866040088","5794.713656387666","5794.713656387666","5794.713656387666","7.895935179963792","7.895935179963792","8000","6000","800","0.8586593385747108","0.8586593385747108","1.9251470520910712","1.9251470520910712","1155.857818618692","2201.074889867841","2201.074889867841","2941","2277","643","363.7182777658211","0","0","0","28.973568281938327","28.973568281938327","40","30","4","5.77928909309346","28.973568281938327","28.973568281938327","40","30","4","5.77928909309346","0","100000","0.09999875344634056","0.4050648529820145","0","0","0.05951163172721863"
"ruby-star-390","2u3yp1i4","ruby-star-390","finished","-","ankeshanand","","2020-06-24T06:20:25.000Z","7635","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","kung_fu_master","1","84","88","0","5000","0","false","kung_fu_master","1","27000","84","88","0","84","0","0","0","1","0","kung_fu_master","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","88","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.289721988535382","1.289721988535382","1.4727268401645792","1.2822175682774346","0.032013405918142175","0.12057245022106997","3826.259946949602","3826.259946949602","3826.259946949602","0.253255341360459","0.253255341360459","7000","4000","2100","0.15504247645523334","0.15504247645523334","0.15872371615325354","0.15872371615325354","707.0505602584592","1324.8196286472148","1324.8196286472148","1779","1299","1024","134.313893950272","0","0","0","37.145888594164454","37.145888594164454","66","37","21","6.281836923924591","37.145888594164454","37.145888594164454","66","37","21","6.281836923924591","0","100000","0.237501626592502","0.7566610165834426","0","0","0.14179767668247223"
"whole-wind-389","g0kvjd5a","whole-wind-389","finished","-","ankeshanand","","2020-06-24T06:18:41.000Z","8809","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","up_n_down","1","84","101","0","5000","0","false","up_n_down","1","27000","84","101","0","84","0","0","0","1","0","up_n_down","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","101","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","5.408229312818852","5.408229312818852","6.8883339015763525","5.688091240336212","3.601715806272512","0.6480494242788863","3550.371229698376","3550.371229698376","3550.371229698376","1.2871037669361671","1.2871037669361671","9310","2480","550","0.3808056988486577","0.3808056988486577","0.2703427686605831","0.2703427686605831","1801.8009427044117","1156.095127610209","1156.095127610209","2203","999","518","362.88091627449","0","0","0","63.09976798143852","63.09976798143852","142","51","16","25.59839349189947","63.09976798143852","63.09976798143852","142","51","16","25.59839349189947","0","100000","0.28410016550645234","0.8751900326579809","0","0","0.1310833841562271"
"valiant-surf-388","e3t2fqpz","valiant-surf-388","finished","-","ankeshanand","","2020-06-24T06:15:42.000Z","8788","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","assault","1","84","420","0","5000","0","false","assault","1","27000","84","420","0","84","0","0","0","1","0","assault","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","4.037266872992177","4.037266872992177","6.635319787157017","3.931969482866731","1.64091495236204","0.8064943829374885","405.9036458333333","405.9036458333333","405.9036458333333","0.8788488785121328","0.8788488785121328","714","399","105","0.05850399981933728","0.05850399981933728","0.35316329067231195","0.35316329067231195","109.84720015795229","650.2890625","650.2890625","1129","648.5","214","145.1255913896802","0","0","0","19.329427083333332","19.329427083333332","34","19","5","5.232567156450694","19.329427083333332","19.329427083333332","34","19","5","5.232567156450694","0","100000","0.36590521879568694","0.7624110751911998","0","0","0.10035207122564316"
"confused-galaxy-387","234sgz4v","confused-galaxy-387","finished","-","ankeshanand","","2020-06-24T06:15:18.000Z","8087","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","battle_zone","1","84","420","0","5000","0","false","battle_zone","1","27000","84","420","0","84","0","0","0","1","0","battle_zone","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","420","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0.7207306463856744","0.7207306463856744","0.9638535754993154","0.7048561087325439","0.12126748930195688","0.15397663334578512","14800.738007380074","14800.738007380074","14800.738007380074","1.602238107227684","1.602238107227684","39000","15000","3000","0.5196632417451994","0.5196632417451994","0.357210193306441","0.357210193306441","5092.2268569943135","1835.6162361623617","1835.6162361623617","4712","1583","843","696.1303799302601","0","0","0","11.81549815498155","11.81549815498155","22","12","3","3.3771398342870995","11.81549815498155","11.81549815498155","22","12","3","3.3771398342870995","0","100000","0.14079374758843333","0.4781245916455984","0","0","0.11608301103115082"
"stilted-grass-386","2yhngpt4","stilted-grass-386","finished","-","ankeshanand","","2020-06-24T06:13:57.000Z","9464","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","0","true","1","0.25","1","256","1","2","nature","true","gopher","1","84","444","0","5000","0","false","gopher","1","27000","84","444","0","84","0","0","0","1","0","gopher","0","0","0.5","1","0","84","pytorch","0","1","256","true","0","10","true","0","0","0","1","10","100000","0","50000","0","-1","custom","0","0","1","in","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","444","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0.6036547429799313","0.6036547429799313","0.7495255057336935","0.6022732701027361","0.36118393091468215","0.029607125911342225","346.9230769230769","346.9230769230769","346.9230769230769","0.9719594877375072","0.9719594877375072","1420","320","140","0.010810790681046291","0.010810790681046291","0.0414511471173033","0.0414511471173033","122.33855900969724","913.9230769230768","913.9230769230768","2030","885","669","171.5709187578895","0","0","0","15.435897435897436","15.435897435897436","55","16","7","4.419457562528433","15.435897435897436","15.435897435897436","55","16","7","4.419457562528433","0","100000","0.24434314350932837","0.7039689859196544","0","0","0.09898027032613754"
